datetime,season,year,month,date,weekdays,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,lunch_rice,lunch_soup,lunch_main,new_lunch,lunch_number
2020-08-24,여름,2020,8,24,월,N,2989,2253,302,185,683,249,27.1,0.0,0.8,79.1,78.161439,29.35971544848333,밥,바지락미역국,콩나물두루치기,N,1178
2020-08-25,여름,2020,8,25,화,N,2989,2295,219,190,757,285,28.0,0.0,1.0,77.8,79.42076,30.254,밥,시금치된장국,카레닭찜,N,1046
2020-08-26,여름,2020,8,26,수,N,2989,2214,215,197,2,363,27.4,8.3,2.1,85.0,79.39609999999999,29.579434699388308,밥,나주곰탕,적어구이&양념장,N,897
2020-08-27,여름,2020,8,27,목,N,2989,2257,205,211,575,316,27.3,14.6,1.4,88.8,79.714576,29.511225056520985,밥,다슬기아욱국,돈사태김치찜,N,963
2020-08-28,여름,2020,8,28,금,N,2989,2142,320,230,0,297,26.7,0.8,0.5,90.1,78.858833,29.01284260818148,밥,순두부찌개,소불고기,N,784
2020-08-31,여름,2020,8,31,월,N,2989,2179,183,163,648,464,26.6,2.2,1.1,81.9,77.701846,28.81615183576709,밥,황태콩나물해장국,시금치프리타타,Y,1243
2020-09-01,가을,2020,9,1,화,N,3132,2421,73,111,630,527,26.0,0.0,0.8,79.6,76.46624,28.25521259636844,밥,우거지국,매콤돼지갈비찜,N,1021
2020-09-02,가을,2020,9,2,수,N,3132,2377,78,155,0,522,25.2,49.9,1.4,91.0,76.40168,27.327370310507224,밥,냉족발야채무침,부추샐러드*오리엔탈,Y,1006
2020-09-03,가을,2020,9,3,목,N,3132,2307,119,195,531,511,25.8,50.5,3.9,66.6,74.685172,27.736983279488875,밥,매운계란파국,마파두부,N,924
2020-09-04,가을,2020,9,4,금,N,3132,2241,208,221,3,462,22.6,0.0,0.9,81.3,71.170162,24.79707144758928,밥,옹심이만두국,대패삽겹숙주볶음,N,746
2020-09-07,가을,2020,9,7,월,N,3132,2408,122,163,774,439,22.2,49.9,3.3,81.1,70.508858,23.80911749591608,밥,아욱된장국,생선까스*소스,N,1186
2020-09-08,가을,2020,9,8,화,N,3132,2427,91,173,730,441,24.3,0.5,1.8,79.9,73.778843,26.316306486940405,계란채소볶음밥,짬뽕국,짜장소스,N,986
2020-09-09,가을,2020,9,9,수,N,3132,2426,102,180,3,424,22.5,10.8,0.9,85.6,71.35159999999999,24.69593425232836,밥,홍합살미역국,수육*새우젓*쌈장,N,965
2020-09-10,가을,2020,9,10,목,N,3132,2376,106,220,600,430,22.9,10.5,0.6,82.9,71.78855899999999,25.24193371857915,밥,돈육김치찌개,수완왕갈비맛통닭,N,881
2020-09-11,가을,2020,9,11,금,N,3132,2286,211,259,2,376,21.8,3.3,0.8,88.5,70.40257,24.03801988829337,밥,잔치국수,순대채소볶음,Y,661
2020-09-14,가을,2020,9,14,월,N,3132,2474,102,188,725,368,22.1,0.0,0.6,83.0,70.49157,24.452427954997425,밥,배추국,오리고추장불고기,N,1191
2020-09-15,가을,2020,9,15,화,N,3132,2422,79,209,676,422,22.8,0.0,0.6,80.0,71.3856,25.143245498131435,밥,순두부찌개,류산슬,N,855
2020-09-16,가을,2020,9,16,수,N,3132,2470,72,229,0,361,21.4,1.8,0.4,91.6,69.941576,23.928603035953007,밥,유부장국,목살찹스테이크,Y,953
2020-09-17,가을,2020,9,17,목,N,3132,2435,84,245,588,368,20.6,3.7,0.3,92.6,68.62904400000001,23.281864181034383,밥,감자수제비국,쇠고기낙지볶음,N,797
2020-09-18,가을,2020,9,18,금,N,3132,2300,241,281,1,310,18.9,1.1,0.6,87.6,65.473036,21.29440490067051,밥,버섯국,비엔나떡조림,Y,570
2020-09-21,가을,2020,9,21,월,N,3132,2463,105,210,742,354,17.5,0.0,0.8,71.1,62.625775,19.72041783002604,밥,옹심이만둣국,춘천닭갈비,N,1176
2020-09-22,가을,2020,9,22,화,N,3132,2467,99,224,600,342,17.6,0.0,1.0,75.6,62.917744,19.6668,밥,매운콩나물국,돈갈비찜,N,908
2020-09-23,가을,2020,9,23,수,N,3132,2465,88,234,1,345,19.1,0.0,1.1,70.5,65.02034499999999,21.13545571331825,밥,갈비탕,오향장육,N,970
2020-09-24,가을,2020,9,24,목,N,3132,2454,102,262,505,314,20.2,0.0,1.4,70.8,66.696184,22.12771615333161,밥,북엇국,콩나물파채불고기,N,739
2020-09-25,가을,2020,9,25,금,N,3132,2343,237,287,1,265,19.9,0.0,0.9,74.6,66.44814600000001,22.06636717554441,밥,동태탕,닭다리살스테이크,N,540
2020-09-28,가을,2020,9,28,월,Y,3132,1817,985,188,81,142,17.0,0.0,0.7,76.0,61.9928,19.31279907041587,밥,떡만두국,오리대패불고기,N,358
2020-10-05,가을,2020,10,5,월,N,3008,2494,91,131,825,292,15.9,0.0,1.8,52.1,59.929761,17.436675574519267,밥,건새우미역국,매운소불고기,N,1252
2020-10-06,가을,2020,10,6,화,N,3008,2482,64,183,804,279,15.1,0.0,0.8,62.1,58.934029,17.310593425411707,단호박카레라이스,통계란꼬치어묵탕,두부강정,N,977
2020-10-07,가을,2020,10,7,수,N,3008,2430,54,232,6,292,17.4,0.0,1.2,60.5,62.16423,19.33085642630486,밥,꽃게탕,바베큐장각오븐구이,N,880
2020-10-08,가을,2020,10,8,목,Y,3008,2446,88,225,734,249,18.2,0.0,2.4,57.0,63.16126,19.653049375995906,밥,우거지된장국,닭살겨자냉채,Y,923
2020-10-12,가을,2020,10,12,월,N,3008,2467,105,215,555,221,17.2,0.0,0.8,73.0,62.22344,19.41918977944924,밥,김칫국,훈제오리볶음,N,1096
2020-10-13,가을,2020,10,13,화,N,3008,2500,72,248,534,188,14.2,0.0,0.8,63.1,57.649298,16.406909273681336,밥,순남시래기국,장어고추장양념구이,N,839
2020-10-14,가을,2020,10,14,수,N,3008,2502,68,267,3,171,13.4,0.0,0.7,63.5,56.49741,15.727177165914656,밥,두부된장찌개,츄러스채소맛탕,Y,797
2020-10-15,가을,2020,10,15,목,N,3008,2467,97,269,898,175,14.0,0.0,1.0,50.1,57.41956,16.002,밥,홍합살무국,돈갈비양념구이,Y,793
2020-10-16,가을,2020,10,16,금,N,3008,2378,180,270,4,180,12.1,0.0,0.4,73.6,54.392744,14.964046817340543,밥,매운쇠고기국,갈릭순살치킨,N,660
2020-10-19,가을,2020,10,19,월,N,3008,2519,143,211,588,135,12.8,0.0,0.6,69.4,55.538168,15.274423453359844,밥,얼갈이된장국,쭈꾸미삼겹살볶음,N,1035
2020-10-20,가을,2020,10,20,화,N,3008,2539,84,241,518,144,12.8,0.0,0.6,68.9,55.546308,15.274423453359844,밥,유부김칫국,치킨까스&소스,N,851
2020-10-21,가을,2020,10,21,수,N,3008,2502,107,239,6,160,13.4,27.6,0.4,85.0,56.2751,16.217156826393904,밥,미역미소시루국,차돌비빔국수,Y,887
2020-10-22,가을,2020,10,22,목,N,3008,2459,116,271,791,162,14.8,0.8,0.6,77.6,58.561152,17.24818786231416,밥,곤드레밥/찰현미밥,된장찌개,N,799
2020-10-23,가을,2020,10,23,금,N,3008,2367,223,283,2,135,11.1,0.0,1.4,53.1,53.532859,12.664345587271994,밥,북엇국,춘천닭갈비,N,648
2020-10-26,가을,2020,10,26,월,N,3008,2480,156,228,570,144,11.4,0.0,0.5,74.0,53.30364,14.074267766650484,밥,맑은콩나물국,묵은지닭볶음탕,N,1069
2020-10-27,가을,2020,10,27,화,N,3008,2502,105,265,496,136,11.7,0.0,0.4,73.8,53.771854,14.578474506862593,밥,쇠고기미역국,오삼불고기,N,839
2020-10-28,가을,2020,10,28,수,N,3008,2478,105,287,3,138,12.7,0.0,0.4,80.9,55.189857,15.54240528305748,밥,삼계탕,고기완자전,Y,791
2020-10-29,가을,2020,10,29,목,N,3008,2442,131,298,418,137,10.5,0.0,0.6,65.0,52.26675,13.004594383062374,밥,깐풍기,감자채볶음,Y,667
2020-10-30,가을,2020,10,30,금,N,3008,2263,340,298,1,107,10.7,0.0,0.5,69.1,52.405463,13.39080355821442,밥,건새우아욱국,쇠고기숙주볶음,N,398
2020-11-02,가을,2020,11,2,월,N,3021,2514,162,213,616,132,11.8,1.9,0.5,79.6,53.774072,14.46481874289966,밥,돼지김치찌개,당면채소무침,Y,1150
2020-11-03,가을,2020,11,3,화,N,3021,2544,100,270,530,107,7.3,0.0,2.0,57.0,48.18139,8.187326996911995,밥,동태매운탕,대패삼겹살볶음,N,810
2020-11-04,가을,2020,11,4,수,N,3021,2503,112,283,1,123,5.3,0.0,0.6,64.6,44.744762,7.872806919781144,전주비빔밥,바지락냉이국,찰떡떡갈비조림,Y,789
2020-11-05,가을,2020,11,5,목,N,3021,2485,114,306,464,116,7.5,0.0,0.4,63.5,48.009375,10.529965246844062,밥,홍합국,쇠고기낙지볶음,N,596
2020-11-06,가을,2020,11,6,금,N,3021,2331,266,305,1,119,11.0,0.0,0.4,74.4,52.67296,13.90372296352617,밥,근대된장국,수제탕수육,N,459
2020-11-09,가을,2020,11,9,월,N,3021,2505,144,241,691,131,8.0,0.0,1.7,42.9,50.04298,9.167585330621682,밥,아욱된장국,매운족발볶음,Y,1076
2020-11-10,가을,2020,11,10,화,N,3021,2504,104,289,526,124,7.8,0.0,0.7,56.8,48.881696,10.149543092246098,밥,미역국,동파육,N,784
2020-11-11,가을,2020,11,11,수,N,3021,2498,105,303,1,115,6.4,0.0,0.6,63.8,46.402968,8.95837734470602,밥,한방설렁탕,골뱅이채소무침,N,747
2020-11-12,가을,2020,11,12,목,N,3021,2483,125,308,464,105,7.5,0.0,0.5,72.5,47.390625,10.266395748221012,밥,북엇국,해물돼지갈비찜,N,678
2020-11-13,가을,2020,11,13,금,N,3021,2296,317,292,0,116,8.4,0.0,0.4,74.4,48.651904,11.397502945419465,밥,시금치된장국,안동찜닭,N,529
2020-11-16,가을,2020,11,16,월,N,3021,2512,164,217,733,128,11.3,0.0,0.5,73.4,53.168058,13.976630022588187,밥,호박된장찌개,오리주물럭,N,1068
2020-11-17,가을,2020,11,17,화,N,3021,2516,112,274,691,119,15.1,0.0,0.5,77.3,59.032677,17.686864296955363,밥,미소장국,알리오올리오파스타,N,784
2020-11-18,가을,2020,11,18,수,N,3021,2523,93,282,0,123,18.2,1.9,0.9,86.5,64.25807,20.34703485610876,밥,순두부찌개,New)요거닭,Y,774
2020-11-19,가을,2020,11,19,목,N,3021,2490,144,277,541,110,19.3,20.4,2.0,84.3,65.98530099999999,20.96137919985962,밥,얼갈이된장국,쇠고기당면볶음,N,653
2020-11-20,가을,2020,11,20,금,N,3021,2239,343,292,0,147,9.7,0.0,1.0,71.3,50.808039,11.6246,밥,황태채국,제육고추장불고기,N,747
2020-11-23,가을,2020,11,23,월,N,3021,2354,198,208,899,261,6.0,0.0,1.1,59.0,46.2276,7.719839819440967,밥,어묵매운탕,등심돈까스,Y,1292
2020-11-24,가을,2020,11,24,화,N,3021,2281,202,181,878,357,5.7,0.0,0.7,59.8,45.740114,8.057930314620389,밥,불낙찌개,코다리강정,Y,1156
2020-11-25,가을,2020,11,25,수,N,3021,2237,206,191,3,387,7.0,0.0,0.7,59.6,47.57748,9.352738224579165,밥,콩비지김치찌개,해물누룽지탕,N,1146
2020-11-26,가을,2020,11,26,목,N,3021,2181,230,219,641,391,7.6,0.0,0.6,62.5,48.221,10.14263599007861,밥,조갯살아욱국,돼지간장불고기,Y,1034
2020-11-27,가을,2020,11,27,금,N,3021,2079,406,235,2,301,7.2,0.0,1.2,60.3,47.807284,8.827540683368255,밥,팽이된장국,오징어볶음,N,895
2020-11-30,가을,2020,11,30,월,N,3021,2275,253,148,798,345,4.1,0.0,1.2,55.9,43.896281,5.635356486985563,밥,굴미역국,닭간장조림,N,1273
2020-12-01,겨울,2020,12,1,화,N,2990,2217,204,161,878,408,2.2,0.0,0.8,52.4,41.730072,4.35778725060971,밥,김치두부국,LA갈비구이,N,1324
2020-12-02,겨울,2020,12,2,수,N,2990,2212,223,157,5,398,3.0,0.0,0.4,52.4,42.79308,6.1922767539670645,밥,팽이장국,메밀전병,Y,1188
2020-12-03,겨울,2020,12,3,목,N,2990,2168,242,219,667,361,3.7,0.0,1.4,54.5,43.499835,4.968857434652083,밥,된장찌개,오향장육,N,1059
2020-12-04,겨울,2020,12,4,금,N,2990,2038,427,233,3,292,2.1,0.0,0.8,48.0,42.13492,4.2573779004174455,밥,육개장,갈치감자조림,Y,858
2020-12-07,겨울,2020,12,7,월,N,2990,2255,211,185,941,339,2.9,0.0,0.4,77.6,39.780096,6.095883676347577,밥,유부주머니국,삼겹살김치볶음,N,1317
2020-12-08,겨울,2020,12,8,화,N,2990,2259,172,182,852,377,2.3,0.0,0.6,61.9,40.720763,4.912160306349667,밥,우거지국,훈제오리마늘볶음,N,1138
2020-12-09,겨울,2020,12,9,수,N,2990,2181,199,191,2,419,0.8,0.0,0.5,63.0,38.43796,3.724666896047305,밥,호박고추장찌개,만가닥버섯불고기,N,994
2020-12-10,겨울,2020,12,10,목,N,2990,2212,212,229,683,337,3.2,0.0,0.3,61.6,42.034688,6.7775077185173815,밥,북엇국,제육고추장불고기,N,975
2020-12-11,겨울,2020,12,11,금,N,2990,2072,398,228,0,292,4.8,0.0,0.4,73.3,43.189316000000005,7.927352151117866,밥,근대국,닭다리살스테이크,N,742
2020-12-14,겨울,2020,12,14,월,N,2990,2291,221,142,892,336,-1.1,0.0,2.5,33.8,40.207518,-1.2339705448327352,밥,(New)캔꽁치튀김,쫄면채소무침,Y,1329
2020-12-15,겨울,2020,12,15,화,N,2990,2208,203,179,814,400,-2.6,0.0,1.8,39.5,37.52877,-2.1196544111701456,밥,굴떡국,콩나물파채불고기,N,1202
2020-12-16,겨울,2020,12,16,수,N,2990,2249,195,187,1,359,-2.7,0.0,1.5,51.4,35.388878,-1.8324280638493404,밥,해물완자전,가자미무조림,Y,1135
2020-12-17,겨울,2020,12,17,목,N,2990,2246,226,184,653,334,-2.2,0.0,0.8,58.8,34.828936,-0.0602241578498866,밥,(New)탄두리치킨,문어꽈리고추조림,Y,1096
2020-12-18,겨울,2020,12,18,금,N,2990,2084,403,196,1,307,0.2,0.0,0.9,59.3,38.099514,2.1423397091429544,밥,동태알탕,수제돈까스&소스,N,917
2020-12-21,겨울,2020,12,21,월,N,2990,2250,248,153,526,339,-1.3,0.0,0.4,68.4,34.585492,2.047374416329046,밥,바지락살무국,오삼불고기,N,1256
2020-12-22,겨울,2020,12,22,화,N,2990,2219,270,171,362,330,-0.7,0.0,0.4,76.3,34.293341,2.625732882045978,밥,매운쇠고기샤브샤브,하와이언함박스테이크,N,984
2020-12-23,겨울,2020,12,23,수,N,2990,2071,402,193,5,324,0.4,0.0,0.4,78.4,35.723264,3.686056735860356,밥,건새우아욱국,(New)파프리카계란전,Y,768
2020-12-24,겨울,2020,12,24,목,Y,2990,1780,777,160,24,273,4.3,0.0,1.2,58.3,43.927931,5.841303854494123,호박된장국,오리대패불고기,고등어김치말이찜,Y,591
2021-01-04,겨울,2021,1,4,월,N,2983,2460,92,91,490,340,-1.5,0.0,0.4,60.5,35.535075,1.8545882610900684,밥,소고기떡국,봉추찜닭,N,1405
2021-01-05,겨울,2021,1,5,화,N,2983,2338,99,156,500,390,-0.4,0.0,1.2,51.9,38.348776,1.0015407180429443,밥,유부된장국,돈육도라지고추장볶음,N,1128
2021-01-06,겨울,2021,1,6,수,N,2983,2309,85,156,11,433,-2.3,0.0,1.1,48.0,36.48004,-0.7801305560690736,밥,오리들깨탕,꽁치한마리레몬구이,N,1014
2021-01-07,겨울,2021,1,7,목,N,2983,2282,98,182,413,421,-6.9,0.0,2.7,41.6,31.920504,-7.703855023063218,밥,아욱된장국,목살스테이크,N,1040
2021-01-08,겨울,2021,1,8,금,N,2983,2137,255,218,0,373,-9.1,0.0,1.0,48.0,27.74068,-7.513800000000001,밥,콩나물맑은국,매운소고기낙지볶음,N,726
2021-01-11,겨울,2021,1,11,월,N,2983,2351,105,158,517,369,-3.3,0.0,0.4,69.1,31.488203,0.1195128639392693,밥,미역국,오리대패불고기,N,1257
2021-01-12,겨울,2021,1,12,화,N,2983,2328,83,168,433,404,-1.9,0.0,0.8,66.6,33.984454,0.2410038927269047,밥,된장찌개,콩나물볶음,Y,963
2021-01-13,겨울,2021,1,13,수,N,2983,2335,80,175,8,393,3.4,0.0,1.3,67.4,41.684484,4.781542809501451,밥,시금치된장국,돈육두루치기,N,913
2021-01-14,겨울,2021,1,14,목,N,2983,2318,90,205,428,370,3.3,0.0,0.5,69.9,41.260933,6.165610497604659,밥,콩나물김칫국,소갈비찜,N,1038
2021-01-15,겨울,2021,1,15,금,N,2983,2193,229,222,0,339,7.5,0.0,1.2,74.8,47.2325,9.136461734631098,밥,뼈없는감자탕,고등어구이*와사비장,N,702
2021-01-18,겨울,2021,1,18,월,N,2983,2396,67,163,509,357,-0.8,0.2,1.9,60.1,36.581708,-0.3284310787546616,밥,어묵국,춘천닭갈비,N,1277
2021-01-19,겨울,2021,1,19,화,N,2983,2373,62,176,508,372,-1.9,0.0,0.8,44.0,37.641360000000006,0.2410038927269047,밥,맑은콩나물국,삼겹살김치찜,N,1038
2021-01-20,겨울,2021,1,20,수,N,2983,2319,75,198,4,391,-0.4,0.0,0.5,64.0,36.57056,2.5530139672997767,밥,아욱국,수제함박스테이크,N,1093
2021-01-21,겨울,2021,1,21,목,N,2983,2309,92,231,462,351,5.2,1.7,0.6,77.8,43.391744,7.77411869933343,밥,냉이된장국,동파육,N,832
2021-01-22,겨울,2021,1,22,금,N,2983,2177,255,248,1,303,7.0,1.2,0.5,97.5,44.78425,9.778207027909543,전주비빔밥*약고추장,계란파국,요거닭,N,579
2021-01-25,겨울,2021,1,25,월,N,2983,2396,107,153,616,327,6.3,0.0,1.0,75.8,45.291246,8.163400000000001,밥,전주식콩나물해장국,돈육간장불고기,N,1145
2021-01-26,겨울,2021,1,26,화,N,2983,2369,69,183,551,362,4.7,10.3,0.6,94.5,40.990585,7.280677597094847,밥,들깨미역국,교촌간장치킨,N,1015
