datetime,season,year,month,date,weekdays,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,dinner_rice,dinner_soup,dinner_main,new_dinner,dinner_number
2020-08-25,여름,2020,8,25,화,N,2989,2295,219,190,757,285,28.0,0.0,1.0,77.8,79.42076,30.254,밥,감자고추장찌개,언양식바싹불고기,N,632
2020-08-26,여름,2020,8,26,수,N,2989,2214,215,197,2,363,27.4,8.3,2.1,85.0,79.39609999999999,29.579434699388308,밥,냉메밀소바,돈육가지두반장볶음,N,495
2020-08-27,여름,2020,8,27,목,N,2989,2257,205,211,575,316,27.3,14.6,1.4,88.8,79.714576,29.511225056520985,밥,잡채말이어묵국,오리훈제마늘볶음,N,522
2020-08-28,여름,2020,8,28,금,N,2989,2142,320,230,0,297,26.7,0.8,0.5,90.1,78.858833,29.01284260818148,밥,콩가루배추국,아쿠아돈까스,N,354
2020-08-31,여름,2020,8,31,월,N,2989,2179,183,163,648,464,26.6,2.2,1.1,81.9,77.701846,28.81615183576709,밥,김치두부국,제육간장불고기,N,649
2020-09-01,가을,2020,9,1,화,N,3132,2421,73,111,630,527,26.0,0.0,0.8,79.6,76.46624,28.25521259636844,밥,육개장,가자미엿장구이,N,497
2020-09-02,가을,2020,9,2,수,N,3132,2377,78,155,0,522,25.2,49.9,1.4,91.0,76.40168,27.327370310507224,밥,미역국,닭볶음탕,N,390
2020-09-03,가을,2020,9,3,목,N,3132,2307,119,195,531,511,25.8,50.5,3.9,66.6,74.685172,27.736983279488875,밥,유부주머니우동국,새우까스*소스,N,445
2020-09-04,가을,2020,9,4,금,N,3132,2241,208,221,3,462,22.6,0.0,0.9,81.3,71.170162,24.79707144758928,밥,부대찌개,꽁치한마리구이,N,341
2020-09-07,가을,2020,9,7,월,N,3132,2408,122,163,774,439,22.2,49.9,3.3,81.1,70.508858,23.80911749591608,밥,얼큰감자국,안동찜닭,N,603
2020-09-08,가을,2020,9,8,화,N,3132,2427,91,173,730,441,24.3,0.5,1.8,79.9,73.778843,26.316306486940405,밥,열무된장국,우불고기,N,478
2020-09-09,가을,2020,9,9,수,N,3132,2426,102,180,3,424,22.5,10.8,0.9,85.6,71.35159999999999,24.69593425232836,밥,동태매운탕,궁중떡볶이,N,374
2020-09-10,가을,2020,9,10,목,N,3132,2376,106,220,600,430,22.9,10.5,0.6,82.9,71.78855899999999,25.24193371857915,충무김밥,우동장국,오징어무침,N,514
2020-09-11,가을,2020,9,11,금,N,3132,2286,211,259,2,376,21.8,3.3,0.8,88.5,70.40257,24.03801988829337,밥,소고기무국,삼치구이,N,287
2020-09-14,가을,2020,9,14,월,N,3132,2474,102,188,725,368,22.1,0.0,0.6,83.0,70.49157,24.452427954997425,밥,미역국,오징어채소볶음,Y,547
2020-09-15,가을,2020,9,15,화,N,3132,2422,79,209,676,422,22.8,0.0,0.6,80.0,71.3856,25.143245498131435,밥,얼갈이된장국,닭간장볶음,N,421
2020-09-16,가을,2020,9,16,수,N,3132,2470,72,229,0,361,21.4,1.8,0.4,91.6,69.941576,23.928603035953007,밥,매운닭개장,소고기계란장조림,N,362
2020-09-17,가을,2020,9,17,목,N,3132,2435,84,245,588,368,20.6,3.7,0.3,92.6,68.62904400000001,23.281864181034383,밥,스팸김치찌개,수제돈까스,N,504
2020-09-18,가을,2020,9,18,금,N,3132,2300,241,281,1,310,18.9,1.1,0.6,87.6,65.473036,21.29440490067051,밥,콩비지찌개,갈치카레구이,N,256
2020-09-21,가을,2020,9,21,월,N,3132,2463,105,210,742,354,17.5,0.0,0.8,71.1,62.625775,19.72041783002604,밥,소고기무국,스팸계란말이,Y,616
2020-09-22,가을,2020,9,22,화,N,3132,2467,99,224,600,342,17.6,0.0,1.0,75.6,62.917744,19.6668,밥,된장찌개,우불고기,N,384
2020-09-23,가을,2020,9,23,수,N,3132,2465,88,234,1,345,19.1,0.0,1.1,70.5,65.02034499999999,21.13545571331825,채소라면,김밥,가래떡오븐구이,N,412
2020-09-24,가을,2020,9,24,목,N,3132,2454,102,262,505,314,20.2,0.0,1.4,70.8,66.696184,22.12771615333161,밥,홍합탕,건도토리묵파프리카볶음,Y,392
2020-09-25,가을,2020,9,25,금,N,3132,2343,237,287,1,265,19.9,0.0,0.9,74.6,66.44814600000001,22.06636717554441,밥,근대국,고등어김치찜,N,230
2020-09-28,가을,2020,9,28,월,Y,3132,1817,985,188,81,142,17.0,0.0,0.7,76.0,61.9928,19.31279907041587,밥,우거지된장국,닭볶음탕,N,165
2020-10-05,가을,2020,10,5,월,N,3008,2494,91,131,825,292,15.9,0.0,1.8,52.1,59.929761,17.436675574519267,밥,된장찌개,고구마치즈구이,Y,595
2020-10-06,가을,2020,10,6,화,N,3008,2482,64,183,804,279,15.1,0.0,0.8,62.1,58.934029,17.310593425411707,밥,콩나물국,돈육김치볶음,Y,545
2020-10-07,가을,2020,10,7,수,N,3008,2430,54,232,6,292,17.4,0.0,1.2,60.5,62.16423,19.33085642630486,밥,매운순대국밥,고추튀김*장,N,547
2020-10-08,가을,2020,10,8,목,Y,3008,2446,88,225,734,249,18.2,0.0,2.4,57.0,63.16126,19.653049375995906,밥,쇠고기무국,시래기삼치조림,N,345
2020-10-12,가을,2020,10,12,월,N,3008,2467,105,215,555,221,17.2,0.0,0.8,73.0,62.22344,19.41918977944924,밥,유부주머니된장국,돈사태떡찜,N,466
2020-10-13,가을,2020,10,13,화,N,3008,2500,72,248,534,188,14.2,0.0,0.8,63.1,57.649298,16.406909273681336,밥,배추된장국,닭간장조림,N,420
2020-10-14,가을,2020,10,14,수,N,3008,2502,68,267,3,171,13.4,0.0,0.7,63.5,56.49741,15.727177165914656,밥,어묵매운탕,등심돈까스,N,382
2020-10-15,가을,2020,10,15,목,N,3008,2467,97,269,898,175,14.0,0.0,1.0,50.1,57.41956,16.002,미역국,대패삼겹숙주볶음,연두부계란찜,Y,400
2020-10-16,가을,2020,10,16,금,N,3008,2378,180,270,4,180,12.1,0.0,0.4,73.6,54.392744,14.964046817340543,밥,짬뽕국,해물볶음우동,Y,436
2020-10-19,가을,2020,10,19,월,N,3008,2519,143,211,588,135,12.8,0.0,0.6,69.4,55.538168,15.274423453359844,밥,닭개장,삼치구이*데리야끼소스,N,457
2020-10-20,가을,2020,10,20,화,N,3008,2539,84,241,518,144,12.8,0.0,0.6,68.9,55.546308,15.274423453359844,우거지국,김말이강정,김치전,Y,372
2020-10-21,가을,2020,10,21,수,N,3008,2502,107,239,6,160,13.4,27.6,0.4,85.0,56.2751,16.217156826393904,밥,고추장찌개,소불고기,N,336
2020-10-22,가을,2020,10,22,목,N,3008,2459,116,271,791,162,14.8,0.8,0.6,77.6,58.561152,17.24818786231416,밥,부대찌개,샤워크림새우,N,423
2020-10-23,가을,2020,10,23,금,N,3008,2367,223,283,2,135,11.1,0.0,1.4,53.1,53.532859,12.664345587271994,밥,아욱국,고르곤졸라피자,Y,389
2020-10-26,가을,2020,10,26,월,N,3008,2480,156,228,570,144,11.4,0.0,0.5,74.0,53.30364,14.074267766650484,밥,순두부찌개,제육춘장볶음,N,444
2020-10-27,가을,2020,10,27,화,N,3008,2502,105,265,496,136,11.7,0.0,0.4,73.8,53.771854,14.578474506862593,애플카레라이스,우동국물,숯불양념꼬치어묵,N,392
2020-10-28,가을,2020,10,28,수,N,3008,2478,105,287,3,138,12.7,0.0,0.4,80.9,55.189857,15.54240528305748,밥,사골옹심이만둣국,스태프핫도그,N,293
2020-10-29,가을,2020,10,29,목,N,3008,2442,131,298,418,137,10.5,0.0,0.6,65.0,52.26675,13.004594383062374,김주먹밥,잔치국수,쇠고기육전,N,388
2020-10-30,가을,2020,10,30,금,N,3008,2263,340,298,1,107,10.7,0.0,0.5,69.1,52.405463,13.39080355821442,밥,컵라면&찐계란,순대채소볶음,N,259
2020-11-02,가을,2020,11,2,월,N,3021,2514,162,213,616,132,11.8,1.9,0.5,79.6,53.774072,14.46481874289966,밥,열무된장국,주꾸미채소볶음,N,498
2020-11-03,가을,2020,11,3,화,N,3021,2544,100,270,530,107,7.3,0.0,2.0,57.0,48.18139,8.187326996911995,밥,온모밀국수,돈까스김치나베,N,356
2020-11-04,가을,2020,11,4,수,N,3021,2503,112,283,1,123,5.3,0.0,0.6,64.6,44.744762,7.872806919781144,밥,콩나물국,순살닭강정,N,334
2020-11-05,가을,2020,11,5,목,N,3021,2485,114,306,464,116,7.5,0.0,0.4,63.5,48.009375,10.529965246844062,밥,고기짬뽕국,자반고등어찜,Y,422
2020-11-06,가을,2020,11,6,금,N,3021,2331,266,305,1,119,11.0,0.0,0.4,74.4,52.67296,13.90372296352617,오뗄햄김밥,김치어묵탕,백종원의사라다빵,N,276
2020-11-09,가을,2020,11,9,월,N,3021,2505,144,241,691,131,8.0,0.0,1.7,42.9,50.04298,9.167585330621682,밥,닭개장,삼치데리야끼구이,N,430
2020-11-10,가을,2020,11,10,화,N,3021,2504,104,289,526,124,7.8,0.0,0.7,56.8,48.881696,10.149543092246098,채소볶음밥,유부장국,자장소스,N,335
2020-11-11,가을,2020,11,11,수,N,3021,2498,105,303,1,115,6.4,0.0,0.6,63.8,46.402968,8.95837734470602,밥,김칫국,간장마늘치킨,Y,316
2020-11-12,가을,2020,11,12,목,N,3021,2483,125,308,464,105,7.5,0.0,0.5,72.5,47.390625,10.266395748221012,밥,꽃게탕,우불고기볶음,N,319
2020-11-13,가을,2020,11,13,금,N,3021,2296,317,292,0,116,8.4,0.0,0.4,74.4,48.651904,11.397502945419465,밥,계란파국,퀘사디아,N,226
2020-11-16,가을,2020,11,16,월,N,3021,2512,164,217,733,128,11.3,0.0,0.5,73.4,53.168058,13.976630022588187,밥,옹심이만둣국,꽁채캔김치조림,N,478
2020-11-17,가을,2020,11,17,화,N,3021,2516,112,274,691,119,15.1,0.0,0.5,77.3,59.032677,17.686864296955363,밥,버섯육개장,몽골식돈육볶음&꽃빵,N,406
2020-11-18,가을,2020,11,18,수,N,3021,2523,93,282,0,123,18.2,1.9,0.9,86.5,64.25807,20.34703485610876,밥,매운순대국,오징어굴소스볶음,N,305
2020-11-19,가을,2020,11,19,목,N,3021,2490,144,277,541,110,19.3,20.4,2.0,84.3,65.98530099999999,20.96137919985962,꼬치어묵매운탕,떡갈비주먹밥/추가밥,채소볶음우동,N,486
2020-11-20,가을,2020,11,20,금,N,3021,2239,343,292,0,147,9.7,0.0,1.0,71.3,50.808039,11.6246,밥,부대찌개,생선까스*타르타르소스,N,220
2020-11-23,가을,2020,11,23,월,N,3021,2354,198,208,899,261,6.0,0.0,1.1,59.0,46.2276,7.719839819440967,밥,쇠고기미역국,방어양념장구이,N,730
2020-11-24,가을,2020,11,24,화,N,3021,2281,202,181,878,357,5.7,0.0,0.7,59.8,45.740114,8.057930314620389,밥,청양콩나물국,목살스테이크,N,704
2020-11-25,가을,2020,11,25,수,N,3021,2237,206,191,3,387,7.0,0.0,0.7,59.6,47.57748,9.352738224579165,＜자기,계발의,날＞,N,0
2020-11-26,가을,2020,11,26,목,N,3021,2181,230,219,641,391,7.6,0.0,0.6,62.5,48.221,10.14263599007861,밥,우동국물,치즈닭갈비/계란후라이,Y,606
2020-11-27,가을,2020,11,27,금,N,3021,2079,406,235,2,301,7.2,0.0,1.2,60.3,47.807284,8.827540683368255,추가밥,황태국수,돈수육*쌈장,N,303
2020-11-30,가을,2020,11,30,월,N,3021,2275,253,148,798,345,4.1,0.0,1.2,55.9,43.896281,5.635356486985563,밥,동태탕,감자채파프리카볶음,Y,712
2020-12-01,겨울,2020,12,1,화,N,2990,2217,204,161,878,408,2.2,0.0,0.8,52.4,41.730072,4.35778725060971,마파두부,홍합짬뽕국,샤워크림새우,N,685
2020-12-02,겨울,2020,12,2,수,N,2990,2212,223,157,5,398,3.0,0.0,0.4,52.4,42.79308,6.1922767539670645,밥,계란파국,묵은지삼겹살찜,N,523
2020-12-03,겨울,2020,12,3,목,N,2990,2168,242,219,667,361,3.7,0.0,1.4,54.5,43.499835,4.968857434652083,밥,맑은콩나물국,이색묵(올방개/클로렐라)*양념장,Y,466
2020-12-04,겨울,2020,12,4,금,N,2990,2038,427,233,3,292,2.1,0.0,0.8,48.0,42.13492,4.2573779004174455,밥,얼갈이된장국,낙지볶음*소면,N,197
2020-12-07,겨울,2020,12,7,월,N,2990,2255,211,185,941,339,2.9,0.0,0.4,77.6,39.780096,6.095883676347577,밥,옹심이감자국,치킨까스*데미소스,N,742
2020-12-08,겨울,2020,12,8,화,N,2990,2259,172,182,852,377,2.3,0.0,0.6,61.9,40.720763,4.912160306349667,김치볶음밥,미소된장국,수제등심찹쌀꿔바로우,N,679
2020-12-09,겨울,2020,12,9,수,N,2990,2181,199,191,2,419,0.8,0.0,0.5,63.0,38.43796,3.724666896047305,밥,부대찌개,해물볶음,N,384
2020-12-10,겨울,2020,12,10,목,N,2990,2212,212,229,683,337,3.2,0.0,0.3,61.6,42.034688,6.7775077185173815,미트볼파스타*추가밥,유부장국,딤섬,N,518
2020-12-11,겨울,2020,12,11,금,N,2990,2072,398,228,0,292,4.8,0.0,0.4,73.3,43.189316000000005,7.927352151117866,밥,컵라면&찐계란,수제오징어튀김,N,334
2020-12-14,겨울,2020,12,14,월,N,2990,2291,221,142,892,336,-1.1,0.0,2.5,33.8,40.207518,-1.2339705448327352,밥,꼬치어묵매운탕,쇠고기청경채볶음,N,666
2020-12-15,겨울,2020,12,15,화,N,2990,2208,203,179,814,400,-2.6,0.0,1.8,39.5,37.52877,-2.1196544111701456,고추잡채덮밥,손수제비국,자장소스,Y,633
2020-12-16,겨울,2020,12,16,수,N,2990,2249,195,187,1,359,-2.7,0.0,1.5,51.4,35.388878,-1.8324280638493404,밥,쇠고기무국,오징어떡볶음,N,450
2020-12-17,겨울,2020,12,17,목,N,2990,2246,226,184,653,334,-2.2,0.0,0.8,58.8,34.828936,-0.0602241578498866,밥,순두부백탕*양념장,제육간장불고기,Y,438
2020-12-18,겨울,2020,12,18,금,N,2990,2084,403,196,1,307,0.2,0.0,0.9,59.3,38.099514,2.1423397091429544,밥,맑은버섯닭개장,참치김치볶음,N,274
2020-12-21,겨울,2020,12,21,월,N,2990,2250,248,153,526,339,-1.3,0.0,0.4,68.4,34.585492,2.047374416329046,팽이장국,계란후라이,도라지초무침,Y,327
2020-12-22,겨울,2020,12,22,화,N,2990,2219,270,171,362,330,-0.7,0.0,0.4,76.3,34.293341,2.625732882045978,밥,아귀매운탕,돈갈비찜,N,319
2020-12-23,겨울,2020,12,23,수,N,2990,2071,402,193,5,324,0.4,0.0,0.4,78.4,35.723264,3.686056735860356,유부초밥,들깨미역국,페퍼로니치즈피자,N,354
2020-12-24,겨울,2020,12,24,목,Y,2990,1780,777,160,24,273,4.3,0.0,1.2,58.3,43.927931,5.841303854494123,밥,해물까스&타르타르D,느타리버섯볶음,Y,131
2021-01-04,겨울,2021,1,4,월,N,2983,2460,92,91,490,340,-1.5,0.0,0.4,60.5,35.535075,1.8545882610900684,밥,부대찌개*라면사리,소고기콜라비조림,N,598
2021-01-05,겨울,2021,1,5,화,N,2983,2338,99,156,500,390,-0.4,0.0,1.2,51.9,38.348776,1.0015407180429443,미니쌀국수,춘권*칠리소스,계란후라이,Y,484
2021-01-06,겨울,2021,1,6,수,N,2983,2309,85,156,11,433,-2.3,0.0,1.1,48.0,36.48004,-0.7801305560690736,밥,고기짬뽕국,해물누룽지탕,N,377
2021-01-07,겨울,2021,1,7,목,N,2983,2282,98,182,413,421,-6.9,0.0,2.7,41.6,31.920504,-7.703855023063218,밥,고추장찌개,베이컨숙주볶음,Y,342
2021-01-08,겨울,2021,1,8,금,N,2983,2137,255,218,0,373,-9.1,0.0,1.0,48.0,27.74068,-7.513800000000001,밥,감자양파국,돈육김치볶음,N,250
2021-01-11,겨울,2021,1,11,월,N,2983,2351,105,158,517,369,-3.3,0.0,0.4,69.1,31.488203,0.1195128639392693,밥,옹심이국,쇠고기숙주볶음,N,451
2021-01-12,겨울,2021,1,12,화,N,2983,2328,83,168,433,404,-1.9,0.0,0.8,66.6,33.984454,0.2410038927269047,밥,맑은버섯국,순대들깨볶음,N,317
2021-01-13,겨울,2021,1,13,수,N,2983,2335,80,175,8,393,3.4,0.0,1.3,67.4,41.684484,4.781542809501451,알리오올리오/추가밥,가쓰오장국,수제치킨까스,N,360
2021-01-14,겨울,2021,1,14,목,N,2983,2318,90,205,428,370,3.3,0.0,0.5,69.9,41.260933,6.165610497604659,밥,홍합탕,오삼불고기,N,439
2021-01-15,겨울,2021,1,15,금,N,2983,2193,229,222,0,339,7.5,0.0,1.2,74.8,47.2325,9.136461734631098,밥,순두부백탕,닭볶음탕,N,277
2021-01-18,겨울,2021,1,18,월,N,2983,2396,67,163,509,357,-0.8,0.2,1.9,60.1,36.581708,-0.3284310787546616,밥,배추된장국,낙지미나리볶음,N,460
2021-01-19,겨울,2021,1,19,화,N,2983,2373,62,176,508,372,-1.9,0.0,0.8,44.0,37.641360000000006,0.2410038927269047,밥,북어짬뽕국,만가닥버섯불고기,N,414
2021-01-20,겨울,2021,1,20,수,N,2983,2319,75,198,4,391,-0.4,0.0,0.5,64.0,36.57056,2.5530139672997767,김치볶음밥,미니쫄우동*맛살튀김,브로콜리깨소스무침,N,421
2021-01-21,겨울,2021,1,21,목,N,2983,2309,92,231,462,351,5.2,1.7,0.6,77.8,43.391744,7.77411869933343,밥,쇠고기무국,삼치양념구이,N,353
2021-01-22,겨울,2021,1,22,금,N,2983,2177,255,248,1,303,7.0,1.2,0.5,97.5,44.78425,9.778207027909543,밥,수제비국,수제맛쵸킹탕수육,N,217
2021-01-25,겨울,2021,1,25,월,N,2983,2396,107,153,616,327,6.3,0.0,1.0,75.8,45.291246,8.163400000000001,밥,열무된장국,장어강정*데리야끼소스,N,502
2021-01-26,겨울,2021,1,26,화,N,2983,2369,69,183,551,362,4.7,10.3,0.6,94.5,40.990585,7.280677597094847,잔치국수,수제고기육전,쑥갓나물,Y,480
