,datetime,year,month,date,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,dinner_number,season_fall,season_spring,season_summer,season_winter,weekdays_friday,weekdays_monday,weekdays_thursday,weekdays_tuesday,weekdays_wednesday,dinner_rice_N,dinner_rice_Y,new_dinner_N,new_dinner_Y
1076,2020-07-14,2020,7,14,0,2997,2550,80,224,561,143,20.2,7.9,1.0,96.3,68.149174,22.3136,342,0,0,1,0,0,0,0,1,0,0,1,1,0
1077,2020-07-15,2020,7,15,0,2997,2486,80,248,4,183,19.5,7.5,0.5,97.8,66.98989,21.982925035696304,343,0,0,1,0,0,0,0,0,1,0,1,1,0
1078,2020-07-16,2020,7,16,0,2997,2455,102,274,411,166,22.0,0.0,0.8,83.1,70.33588,24.238838588677893,379,0,0,1,0,0,0,1,0,0,0,1,1,0
1079,2020-07-17,2020,7,17,0,2997,2309,249,291,2,148,22.7,0.0,0.9,81.9,71.380687,24.898208642850207,237,0,0,1,0,1,0,0,0,0,0,1,1,0
1080,2020-07-20,2020,7,20,0,2997,2480,157,220,518,140,26.3,0.7,1.4,88.0,77.93156,28.471294225085867,481,0,0,1,0,0,1,0,0,0,1,0,1,0
1081,2020-07-21,2020,7,21,0,2997,2508,138,222,519,129,25.2,8.3,0.7,84.4,75.698912,27.48004896400198,467,0,0,1,0,0,0,0,1,0,0,1,1,0
1082,2020-07-22,2020,7,22,0,2997,2433,165,250,9,149,23.4,36.1,0.5,95.3,73.70329799999999,25.790797054125772,414,0,0,1,0,0,0,0,0,1,1,0,1,0
1083,2020-07-23,2020,7,23,0,2997,2433,156,274,377,134,22.5,102.8,1.2,96.8,72.2448,24.58251429777316,380,0,0,1,0,0,0,1,0,0,0,1,1,0
1084,2020-07-24,2020,7,24,0,2997,2257,344,281,0,115,21.1,9.3,1.2,92.5,69.485825,23.14088272521324,237,0,0,1,0,1,0,0,0,0,0,1,1,0
1085,2020-07-27,2020,7,27,0,2997,2424,271,182,728,120,22.0,41.4,0.5,94.9,71.21852000000001,24.42386863725365,552,0,0,1,0,0,1,0,0,0,0,1,1,0
1086,2020-07-28,2020,7,28,0,2997,2382,252,213,565,150,24.4,21.9,0.7,94.9,75.417344,26.68324409633504,396,0,0,1,0,0,0,0,1,0,1,0,1,0
1087,2020-07-29,2020,7,29,0,2997,2358,256,233,11,150,24.4,23.7,0.4,95.6,75.486336,26.82039536453767,280,0,0,1,0,0,0,0,0,1,0,1,1,0
1088,2020-07-30,2020,7,30,0,2997,2279,346,242,395,130,24.6,48.4,0.8,93.8,75.65665200000001,26.849481693676747,426,0,0,1,0,0,0,1,0,0,1,0,1,0
1089,2020-07-31,2020,7,31,0,2997,2115,496,261,0,125,26.2,0.0,0.8,88.3,77.79835399999999,28.45603129675296,231,0,0,1,0,1,0,0,0,0,0,1,1,0
1090,2020-08-03,2020,8,3,0,2989,2225,494,155,446,115,27.2,0.0,1.2,84.9,79.053172,29.42227743422434,440,0,0,1,0,0,1,0,0,0,0,1,1,0
1091,2020-08-04,2020,8,4,0,2989,2238,464,172,463,115,27.4,0.0,1.0,85.8,79.498708,29.6432,446,0,0,1,0,0,0,0,1,0,0,1,1,0
1092,2020-08-05,2020,8,5,0,2989,2202,490,182,7,115,27.1,26.6,1.1,90.4,79.57721599999999,29.328198243930345,337,0,0,1,0,0,0,0,0,1,1,0,1,0
1093,2020-08-06,2020,8,6,0,2989,2180,482,218,364,109,26.9,11.8,1.6,89.3,79.100583,29.079205620729457,373,0,0,1,0,0,0,1,0,0,0,1,1,0
1094,2020-08-07,2020,8,7,0,2989,2003,605,239,1,142,25.4,90.3,0.8,95.0,77.1777,27.65275649521485,261,0,0,1,0,1,0,0,0,0,1,0,1,0
1095,2020-08-10,2020,8,10,0,2989,2227,476,191,548,95,25.8,68.9,1.2,95.3,77.91162600000001,27.980645861664417,520,0,0,1,0,0,1,0,0,0,1,0,1,0
1096,2020-08-11,2020,8,11,0,2989,2243,456,188,465,102,26.5,21.9,1.2,89.8,78.48263,28.70146164794438,342,0,0,1,0,0,0,0,1,0,0,1,1,0
1097,2020-08-12,2020,8,12,0,2989,2216,449,213,12,111,27.8,1.8,1.0,88.6,80.532692,30.050400000000003,337,0,0,1,0,0,0,0,0,1,0,1,1,0
1098,2020-08-13,2020,8,13,0,2989,2128,504,245,353,112,28.0,0.0,1.2,84.5,80.31989999999999,30.246066904258583,270,0,0,1,0,0,0,1,0,0,0,1,1,0
1099,2020-08-14,2020,8,14,1,2989,1973,644,256,1,116,28.7,0.0,1.5,82.5,81.190225,30.96724008890361,212,0,0,1,0,1,0,0,0,0,1,0,1,0
1100,2020-08-18,2020,8,18,0,2989,2220,469,195,534,105,28.5,0.0,0.9,79.5,80.44742500000001,30.764165967983622,501,0,0,1,0,0,0,0,1,0,1,0,1,0
1101,2020-08-19,2020,8,19,0,2989,2216,420,227,10,126,28.3,0.0,0.7,78.5,79.99084500000001,30.56766782621136,375,0,0,1,0,0,0,0,0,1,1,0,1,0
1102,2020-08-20,2020,8,20,0,2989,2242,390,232,477,125,28.4,0.0,0.8,77.4,79.99758399999999,30.66503700098276,433,0,0,1,0,0,0,1,0,0,0,1,1,0
1103,2020-08-21,2020,8,21,0,2989,2094,497,249,0,149,27.5,0.0,0.9,80.8,79.0184,29.752794015374413,240,0,0,1,0,1,0,0,0,0,0,1,1,0
1104,2020-08-24,2020,8,24,0,2989,2253,302,185,683,249,27.1,0.0,0.8,79.1,78.161439,29.359715448483332,608,0,0,1,0,0,1,0,0,0,1,0,1,0
1105,2020-08-25,2020,8,25,0,2989,2295,219,190,757,285,28.0,0.0,1.0,77.8,79.42076,30.254,632,0,0,1,0,0,0,0,1,0,0,1,1,0
1106,2020-08-26,2020,8,26,0,2989,2214,215,197,2,363,27.4,8.3,2.1,85.0,79.39609999999999,29.579434699388308,495,0,0,1,0,0,0,0,0,1,0,1,1,0
1107,2020-08-27,2020,8,27,0,2989,2257,205,211,575,316,27.3,14.6,1.4,88.8,79.714576,29.511225056520985,522,0,0,1,0,0,0,1,0,0,0,1,1,0
1108,2020-08-28,2020,8,28,0,2989,2142,320,230,0,297,26.7,0.8,0.5,90.1,78.858833,29.01284260818148,354,0,0,1,0,1,0,0,0,0,0,1,1,0
1109,2020-08-31,2020,8,31,0,2989,2179,183,163,648,464,26.6,2.2,1.1,81.9,77.701846,28.81615183576709,649,0,0,1,0,0,1,0,0,0,0,1,1,0
1110,2020-09-01,2020,9,1,0,3132,2421,73,111,630,527,26.0,0.0,0.8,79.6,76.46624,28.25521259636844,497,1,0,0,0,0,0,0,1,0,0,1,1,0
1111,2020-09-02,2020,9,2,0,3132,2377,78,155,0,522,25.2,49.9,1.4,91.0,76.40168,27.327370310507224,390,1,0,0,0,0,0,0,0,1,0,1,1,0
1112,2020-09-03,2020,9,3,0,3132,2307,119,195,531,511,25.8,50.5,3.9,66.6,74.685172,27.736983279488875,445,1,0,0,0,0,0,1,0,0,0,1,1,0
1113,2020-09-04,2020,9,4,0,3132,2241,208,221,3,462,22.6,0.0,0.9,81.3,71.170162,24.79707144758928,341,1,0,0,0,1,0,0,0,0,0,1,1,0
1114,2020-09-07,2020,9,7,0,3132,2408,122,163,774,439,22.2,49.9,3.3,81.1,70.508858,23.80911749591608,603,1,0,0,0,0,1,0,0,0,0,1,1,0
1115,2020-09-08,2020,9,8,0,3132,2427,91,173,730,441,24.3,0.5,1.8,79.9,73.778843,26.316306486940405,478,1,0,0,0,0,0,0,1,0,0,1,1,0
1116,2020-09-09,2020,9,9,0,3132,2426,102,180,3,424,22.5,10.8,0.9,85.6,71.35159999999999,24.69593425232836,374,1,0,0,0,0,0,0,0,1,0,1,1,0
1117,2020-09-10,2020,9,10,0,3132,2376,106,220,600,430,22.9,10.5,0.6,82.9,71.78855899999999,25.24193371857915,514,1,0,0,0,0,0,1,0,0,1,0,1,0
1118,2020-09-11,2020,9,11,0,3132,2286,211,259,2,376,21.8,3.3,0.8,88.5,70.40257,24.03801988829337,287,1,0,0,0,1,0,0,0,0,0,1,1,0
1119,2020-09-14,2020,9,14,0,3132,2474,102,188,725,368,22.1,0.0,0.6,83.0,70.49157,24.452427954997425,547,1,0,0,0,0,1,0,0,0,0,1,0,1
1120,2020-09-15,2020,9,15,0,3132,2422,79,209,676,422,22.8,0.0,0.6,80.0,71.3856,25.143245498131435,421,1,0,0,0,0,0,0,1,0,0,1,1,0
1121,2020-09-16,2020,9,16,0,3132,2470,72,229,0,361,21.4,1.8,0.4,91.6,69.941576,23.928603035953007,362,1,0,0,0,0,0,0,0,1,0,1,1,0
1122,2020-09-17,2020,9,17,0,3132,2435,84,245,588,368,20.6,3.7,0.3,92.6,68.62904400000001,23.281864181034383,504,1,0,0,0,0,0,1,0,0,0,1,1,0
1123,2020-09-18,2020,9,18,0,3132,2300,241,281,1,310,18.9,1.1,0.6,87.6,65.473036,21.29440490067051,256,1,0,0,0,1,0,0,0,0,0,1,1,0
1124,2020-09-21,2020,9,21,0,3132,2463,105,210,742,354,17.5,0.0,0.8,71.1,62.625775,19.720417830026037,616,1,0,0,0,0,1,0,0,0,0,1,0,1
1125,2020-09-22,2020,9,22,0,3132,2467,99,224,600,342,17.6,0.0,1.0,75.6,62.917744,19.6668,384,1,0,0,0,0,0,0,1,0,0,1,1,0
1126,2020-09-23,2020,9,23,0,3132,2465,88,234,1,345,19.1,0.0,1.1,70.5,65.02034499999999,21.13545571331825,412,1,0,0,0,0,0,0,0,1,1,0,1,0
1127,2020-09-24,2020,9,24,0,3132,2454,102,262,505,314,20.2,0.0,1.4,70.8,66.696184,22.12771615333161,392,1,0,0,0,0,0,1,0,0,0,1,0,1
1128,2020-09-25,2020,9,25,0,3132,2343,237,287,1,265,19.9,0.0,0.9,74.6,66.44814600000001,22.066367175544418,230,1,0,0,0,1,0,0,0,0,0,1,1,0
1129,2020-09-28,2020,9,28,1,3132,1817,985,188,81,142,17.0,0.0,0.7,76.0,61.9928,19.31279907041587,165,1,0,0,0,0,1,0,0,0,0,1,1,0
1130,2020-10-05,2020,10,5,0,3008,2494,91,131,825,292,15.9,0.0,1.8,52.1,59.929761,17.436675574519267,595,1,0,0,0,0,1,0,0,0,0,1,0,1
1131,2020-10-06,2020,10,6,0,3008,2482,64,183,804,279,15.1,0.0,0.8,62.1,58.934029,17.310593425411707,545,1,0,0,0,0,0,0,1,0,0,1,0,1
1132,2020-10-07,2020,10,7,0,3008,2430,54,232,6,292,17.4,0.0,1.2,60.5,62.16423,19.33085642630486,547,1,0,0,0,0,0,0,0,1,0,1,1,0
1133,2020-10-08,2020,10,8,1,3008,2446,88,225,734,249,18.2,0.0,2.4,57.0,63.16126,19.653049375995906,345,1,0,0,0,0,0,1,0,0,0,1,1,0
1134,2020-10-12,2020,10,12,0,3008,2467,105,215,555,221,17.2,0.0,0.8,73.0,62.22344,19.41918977944924,466,1,0,0,0,0,1,0,0,0,0,1,1,0
1135,2020-10-13,2020,10,13,0,3008,2500,72,248,534,188,14.2,0.0,0.8,63.1,57.649298,16.406909273681336,420,1,0,0,0,0,0,0,1,0,0,1,1,0
1136,2020-10-14,2020,10,14,0,3008,2502,68,267,3,171,13.4,0.0,0.7,63.5,56.49741,15.727177165914656,382,1,0,0,0,0,0,0,0,1,0,1,1,0
1137,2020-10-15,2020,10,15,0,3008,2467,97,269,898,175,14.0,0.0,1.0,50.1,57.41956,16.002,400,1,0,0,0,0,0,1,0,0,1,0,0,1
1138,2020-10-16,2020,10,16,0,3008,2378,180,270,4,180,12.1,0.0,0.4,73.6,54.392744,14.964046817340543,436,1,0,0,0,1,0,0,0,0,0,1,0,1
1139,2020-10-19,2020,10,19,0,3008,2519,143,211,588,135,12.8,0.0,0.6,69.4,55.538168,15.274423453359844,457,1,0,0,0,0,1,0,0,0,0,1,1,0
1140,2020-10-20,2020,10,20,0,3008,2539,84,241,518,144,12.8,0.0,0.6,68.9,55.546308,15.274423453359844,372,1,0,0,0,0,0,0,1,0,1,0,0,1
1141,2020-10-21,2020,10,21,0,3008,2502,107,239,6,160,13.4,27.6,0.4,85.0,56.2751,16.217156826393904,336,1,0,0,0,0,0,0,0,1,0,1,1,0
1142,2020-10-22,2020,10,22,0,3008,2459,116,271,791,162,14.8,0.8,0.6,77.6,58.561152,17.24818786231416,423,1,0,0,0,0,0,1,0,0,0,1,1,0
1143,2020-10-23,2020,10,23,0,3008,2367,223,283,2,135,11.1,0.0,1.4,53.1,53.532859,12.664345587271994,389,1,0,0,0,1,0,0,0,0,0,1,0,1
1144,2020-10-26,2020,10,26,0,3008,2480,156,228,570,144,11.4,0.0,0.5,74.0,53.30364,14.074267766650484,444,1,0,0,0,0,1,0,0,0,0,1,1,0
1145,2020-10-27,2020,10,27,0,3008,2502,105,265,496,136,11.7,0.0,0.4,73.8,53.771854,14.578474506862593,392,1,0,0,0,0,0,0,1,0,1,0,1,0
1146,2020-10-28,2020,10,28,0,3008,2478,105,287,3,138,12.7,0.0,0.4,80.9,55.189857,15.54240528305748,293,1,0,0,0,0,0,0,0,1,0,1,1,0
1147,2020-10-29,2020,10,29,0,3008,2442,131,298,418,137,10.5,0.0,0.6,65.0,52.26675,13.004594383062374,388,1,0,0,0,0,0,1,0,0,1,0,1,0
1148,2020-10-30,2020,10,30,0,3008,2263,340,298,1,107,10.7,0.0,0.5,69.1,52.405463,13.39080355821442,259,1,0,0,0,1,0,0,0,0,0,1,1,0
1149,2020-11-02,2020,11,2,0,3021,2514,162,213,616,132,11.8,1.9,0.5,79.6,53.774072,14.46481874289966,498,1,0,0,0,0,1,0,0,0,0,1,1,0
1150,2020-11-03,2020,11,3,0,3021,2544,100,270,530,107,7.3,0.0,2.0,57.0,48.18139,8.187326996911995,356,1,0,0,0,0,0,0,1,0,0,1,1,0
1151,2020-11-04,2020,11,4,0,3021,2503,112,283,1,123,5.3,0.0,0.6,64.6,44.744762,7.872806919781144,334,1,0,0,0,0,0,0,0,1,0,1,1,0
1152,2020-11-05,2020,11,5,0,3021,2485,114,306,464,116,7.5,0.0,0.4,63.5,48.009375,10.529965246844062,422,1,0,0,0,0,0,1,0,0,0,1,0,1
1153,2020-11-06,2020,11,6,0,3021,2331,266,305,1,119,11.0,0.0,0.4,74.4,52.67296,13.90372296352617,276,1,0,0,0,1,0,0,0,0,1,0,1,0
1154,2020-11-09,2020,11,9,0,3021,2505,144,241,691,131,8.0,0.0,1.7,42.9,50.04298,9.167585330621682,430,1,0,0,0,0,1,0,0,0,0,1,1,0
1155,2020-11-10,2020,11,10,0,3021,2504,104,289,526,124,7.8,0.0,0.7,56.8,48.881696,10.149543092246098,335,1,0,0,0,0,0,0,1,0,1,0,1,0
1156,2020-11-11,2020,11,11,0,3021,2498,105,303,1,115,6.4,0.0,0.6,63.8,46.402968,8.95837734470602,316,1,0,0,0,0,0,0,0,1,0,1,0,1
1157,2020-11-12,2020,11,12,0,3021,2483,125,308,464,105,7.5,0.0,0.5,72.5,47.390625,10.266395748221012,319,1,0,0,0,0,0,1,0,0,0,1,1,0
1158,2020-11-13,2020,11,13,0,3021,2296,317,292,0,116,8.4,0.0,0.4,74.4,48.651904,11.397502945419465,226,1,0,0,0,1,0,0,0,0,0,1,1,0
1159,2020-11-16,2020,11,16,0,3021,2512,164,217,733,128,11.3,0.0,0.5,73.4,53.168058,13.976630022588187,478,1,0,0,0,0,1,0,0,0,0,1,1,0
1160,2020-11-17,2020,11,17,0,3021,2516,112,274,691,119,15.1,0.0,0.5,77.3,59.032677,17.686864296955363,406,1,0,0,0,0,0,0,1,0,0,1,1,0
1161,2020-11-18,2020,11,18,0,3021,2523,93,282,0,123,18.2,1.9,0.9,86.5,64.25807,20.347034856108756,305,1,0,0,0,0,0,0,0,1,0,1,1,0
1162,2020-11-19,2020,11,19,0,3021,2490,144,277,541,110,19.3,20.4,2.0,84.3,65.98530099999999,20.96137919985962,486,1,0,0,0,0,0,1,0,0,1,0,1,0
1163,2020-11-20,2020,11,20,0,3021,2239,343,292,0,147,9.7,0.0,1.0,71.3,50.808039,11.6246,220,1,0,0,0,1,0,0,0,0,0,1,1,0
1164,2020-11-23,2020,11,23,0,3021,2354,198,208,899,261,6.0,0.0,1.1,59.0,46.2276,7.719839819440967,730,1,0,0,0,0,1,0,0,0,0,1,1,0
1165,2020-11-24,2020,11,24,0,3021,2281,202,181,878,357,5.7,0.0,0.7,59.8,45.740114,8.057930314620389,704,1,0,0,0,0,0,0,1,0,0,1,1,0
1166,2020-11-25,2020,11,25,0,3021,2237,206,191,3,387,7.0,0.0,0.7,59.6,47.57748,9.352738224579165,0,1,0,0,0,0,0,0,0,1,1,0,1,0
1167,2020-11-26,2020,11,26,0,3021,2181,230,219,641,391,7.6,0.0,0.6,62.5,48.221,10.14263599007861,606,1,0,0,0,0,0,1,0,0,0,1,0,1
1168,2020-11-27,2020,11,27,0,3021,2079,406,235,2,301,7.2,0.0,1.2,60.3,47.807284,8.827540683368255,303,1,0,0,0,1,0,0,0,0,1,0,1,0
1169,2020-11-30,2020,11,30,0,3021,2275,253,148,798,345,4.1,0.0,1.2,55.9,43.896281,5.635356486985563,712,1,0,0,0,0,1,0,0,0,0,1,0,1
1170,2020-12-01,2020,12,1,0,2990,2217,204,161,878,408,2.2,0.0,0.8,52.4,41.730072,4.35778725060971,685,0,0,0,1,0,0,0,1,0,1,0,1,0
1171,2020-12-02,2020,12,2,0,2990,2212,223,157,5,398,3.0,0.0,0.4,52.4,42.79308,6.1922767539670645,523,0,0,0,1,0,0,0,0,1,0,1,1,0
1172,2020-12-03,2020,12,3,0,2990,2168,242,219,667,361,3.7,0.0,1.4,54.5,43.499835,4.968857434652083,466,0,0,0,1,0,0,1,0,0,0,1,0,1
1173,2020-12-04,2020,12,4,0,2990,2038,427,233,3,292,2.1,0.0,0.8,48.0,42.13492,4.2573779004174455,197,0,0,0,1,1,0,0,0,0,0,1,1,0
1174,2020-12-07,2020,12,7,0,2990,2255,211,185,941,339,2.9,0.0,0.4,77.6,39.780096,6.095883676347577,742,0,0,0,1,0,1,0,0,0,0,1,1,0
1175,2020-12-08,2020,12,8,0,2990,2259,172,182,852,377,2.3,0.0,0.6,61.9,40.720763,4.912160306349667,679,0,0,0,1,0,0,0,1,0,1,0,1,0
1176,2020-12-09,2020,12,9,0,2990,2181,199,191,2,419,0.8,0.0,0.5,63.0,38.43796,3.7246668960473057,384,0,0,0,1,0,0,0,0,1,0,1,1,0
1177,2020-12-10,2020,12,10,0,2990,2212,212,229,683,337,3.2,0.0,0.3,61.6,42.034688,6.7775077185173815,518,0,0,0,1,0,0,1,0,0,1,0,1,0
1178,2020-12-11,2020,12,11,0,2990,2072,398,228,0,292,4.8,0.0,0.4,73.3,43.189316000000005,7.927352151117866,334,0,0,0,1,1,0,0,0,0,0,1,1,0
1179,2020-12-14,2020,12,14,0,2990,2291,221,142,892,336,-1.1,0.0,2.5,33.8,40.207518,-1.2339705448327352,666,0,0,0,1,0,1,0,0,0,0,1,1,0
1180,2020-12-15,2020,12,15,0,2990,2208,203,179,814,400,-2.6,0.0,1.8,39.5,37.52877,-2.1196544111701456,633,0,0,0,1,0,0,0,1,0,1,0,0,1
1181,2020-12-16,2020,12,16,0,2990,2249,195,187,1,359,-2.7,0.0,1.5,51.4,35.388878,-1.8324280638493404,450,0,0,0,1,0,0,0,0,1,0,1,1,0
1182,2020-12-17,2020,12,17,0,2990,2246,226,184,653,334,-2.2,0.0,0.8,58.8,34.828936,-0.0602241578498866,438,0,0,0,1,0,0,1,0,0,0,1,0,1
1183,2020-12-18,2020,12,18,0,2990,2084,403,196,1,307,0.2,0.0,0.9,59.3,38.099514,2.1423397091429544,274,0,0,0,1,1,0,0,0,0,0,1,1,0
1184,2020-12-21,2020,12,21,0,2990,2250,248,153,526,339,-1.3,0.0,0.4,68.4,34.585492,2.047374416329046,327,0,0,0,1,0,1,0,0,0,1,0,0,1
1185,2020-12-22,2020,12,22,0,2990,2219,270,171,362,330,-0.7,0.0,0.4,76.3,34.293341,2.625732882045978,319,0,0,0,1,0,0,0,1,0,0,1,1,0
1186,2020-12-23,2020,12,23,0,2990,2071,402,193,5,324,0.4,0.0,0.4,78.4,35.723264,3.686056735860355,354,0,0,0,1,0,0,0,0,1,1,0,1,0
1187,2020-12-24,2020,12,24,1,2990,1780,777,160,24,273,4.3,0.0,1.2,58.3,43.927931,5.841303854494123,131,0,0,0,1,0,0,1,0,0,0,1,0,1
1188,2021-01-04,2021,1,4,0,2983,2460,92,91,490,340,-1.5,0.0,0.4,60.5,35.535075,1.8545882610900684,598,0,0,0,1,0,1,0,0,0,0,1,1,0
1189,2021-01-05,2021,1,5,0,2983,2338,99,156,500,390,-0.4,0.0,1.2,51.9,38.348776,1.0015407180429443,484,0,0,0,1,0,0,0,1,0,1,0,0,1
1190,2021-01-06,2021,1,6,0,2983,2309,85,156,11,433,-2.3,0.0,1.1,48.0,36.48004,-0.7801305560690736,377,0,0,0,1,0,0,0,0,1,0,1,1,0
1191,2021-01-07,2021,1,7,0,2983,2282,98,182,413,421,-6.9,0.0,2.7,41.6,31.920504,-7.703855023063218,342,0,0,0,1,0,0,1,0,0,0,1,0,1
1192,2021-01-08,2021,1,8,0,2983,2137,255,218,0,373,-9.1,0.0,1.0,48.0,27.74068,-7.513800000000001,250,0,0,0,1,1,0,0,0,0,0,1,1,0
1193,2021-01-11,2021,1,11,0,2983,2351,105,158,517,369,-3.3,0.0,0.4,69.1,31.488203,0.1195128639392693,451,0,0,0,1,0,1,0,0,0,0,1,1,0
1194,2021-01-12,2021,1,12,0,2983,2328,83,168,433,404,-1.9,0.0,0.8,66.6,33.984454,0.2410038927269047,317,0,0,0,1,0,0,0,1,0,0,1,1,0
1195,2021-01-13,2021,1,13,0,2983,2335,80,175,8,393,3.4,0.0,1.3,67.4,41.684484,4.781542809501451,360,0,0,0,1,0,0,0,0,1,1,0,1,0
1196,2021-01-14,2021,1,14,0,2983,2318,90,205,428,370,3.3,0.0,0.5,69.9,41.260933,6.165610497604659,439,0,0,0,1,0,0,1,0,0,0,1,1,0
1197,2021-01-15,2021,1,15,0,2983,2193,229,222,0,339,7.5,0.0,1.2,74.8,47.2325,9.136461734631098,277,0,0,0,1,1,0,0,0,0,0,1,1,0
1198,2021-01-18,2021,1,18,0,2983,2396,67,163,509,357,-0.8,0.2,1.9,60.1,36.581708,-0.3284310787546616,460,0,0,0,1,0,1,0,0,0,0,1,1,0
1199,2021-01-19,2021,1,19,0,2983,2373,62,176,508,372,-1.9,0.0,0.8,44.0,37.641360000000006,0.2410038927269047,414,0,0,0,1,0,0,0,1,0,0,1,1,0
1200,2021-01-20,2021,1,20,0,2983,2319,75,198,4,391,-0.4,0.0,0.5,64.0,36.57056,2.5530139672997767,421,0,0,0,1,0,0,0,0,1,1,0,1,0
1201,2021-01-21,2021,1,21,0,2983,2309,92,231,462,351,5.2,1.7,0.6,77.8,43.391744,7.77411869933343,353,0,0,0,1,0,0,1,0,0,0,1,1,0
1202,2021-01-22,2021,1,22,0,2983,2177,255,248,1,303,7.0,1.2,0.5,97.5,44.78425,9.778207027909543,217,0,0,0,1,1,0,0,0,0,0,1,1,0
1203,2021-01-25,2021,1,25,0,2983,2396,107,153,616,327,6.3,0.0,1.0,75.8,45.291246,8.163400000000001,502,0,0,0,1,0,1,0,0,0,0,1,1,0
1204,2021-01-26,2021,1,26,0,2983,2369,69,183,551,362,4.7,10.3,0.6,94.5,40.990585,7.280677597094847,480,0,0,0,1,0,0,0,1,0,1,0,0,1
