일자,요일,본사정원수,실질정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,석식계,Month,Date,Season,연휴,New_lunch,New_dinner,lunch_rice,lunch_soup,lunch_main,dinner_rice,dinner_soup,dinner_main,기온,강수량,풍속,습도,불쾌지수,체감온도
2020-06-12,금,2956,2274,204,303,2,175,516,266,6,12,여름,Y,N,N,돈육버섯고추장덮밥,팽이무국,양파링카레튀김,밥,부대찌개,떡갈비조림,24.6,11.2,0.9,87.5,75.02325,26.81981535280771
2020-07-01,수,2997,2521,71,252,9,153,866,343,7,1,여름,N,N,N,밥,냉모밀국수,매운돈갈비찜,밥,돈육김치찌개,깐풍기,22.3,0.0,0.8,77.4,70.382398,24.540066639254682
2020-07-02,목,2997,2495,82,268,446,152,675,441,7,2,여름,N,N,N,밥,대파육개장,홍어미나리초무침,김밥,미니우동,구슬떡볶이,21.6,0.0,0.6,81.4,69.562376,23.958986852758848
2020-07-03,금,2997,2291,261,288,1,157,607,269,7,3,여름,N,N,N,카레라이스,동태알탕,부추고추전*간장,밥,김치어묵국,케이준샐러드,19.5,10.4,0.8,91.4,66.66957,21.7286048338713
2020-07-06,월,2997,2479,126,220,626,172,1132,454,7,6,여름,N,N,N,밥,매운소고기무국,춘천닭갈비,밥,스팸김치찌개,동태포전,22.0,0.0,0.3,92.8,71.06144,24.609800907903566
2020-07-07,화,2997,2526,77,242,575,152,917,472,7,7,여름,N,N,N,밥,물만두국,오리불고기,오므라이스,유부장국,깐쇼새우,24.6,0.0,1.0,84.9,74.76184599999999,26.792800000000007
2020-07-08,수,2997,2511,77,251,7,158,847,369,7,8,여름,N,N,N,밥,한방설렁탕,오징어초무침,밥,대구지리,바베큐함박찹스테이크,24.9,0.0,0.9,80.3,74.78085300000001,27.12322693859047
2020-07-09,목,2997,2449,99,290,449,159,717,401,7,9,여름,N,N,N,밥,시금치된장국,닭볶음탕,후리가케덮밥,잔치국수,채소튀김*장,22.6,2.6,1.1,90.6,71.92104400000001,24.719780570461047
2020-07-10,금,2997,2339,233,290,0,135,611,246,7,10,여름,N,N,N,밥,맑은콩나물국,돈육고추장볶음,밥,된장찌개,아귀콩나물찜,23.9,62.6,1.0,91.6,74.233676,26.0802
2020-07-13,월,2997,2506,118,225,632,148,1260,489,7,13,여름,N,N,N,마파두부덮밥,미역미소시루,레몬유린기,밥,뼈감자탕,쌈추전*간장,19.3,121.1,0.6,98.9,66.687123,21.68915778246138
2020-07-14,화,2997,2550,80,224,561,143,814,342,7,14,여름,N,N,N,밥,건새우무채국,쭈꾸미삼겹고추장볶음,밥,김치콩나물국,닭카레볶음,20.2,7.9,1.0,96.3,68.149174,22.3136
2020-07-15,수,2997,2486,80,248,4,183,842,343,7,15,여름,N,N,N,비빔밥*약고추장,콩가루배춧국,열기어구이,밥,유부주머니된장국,돈육간장볶음,19.5,7.5,0.5,97.8,66.98989,21.982925035696304
2020-07-16,목,2997,2455,102,274,411,166,971,379,7,16,여름,N,N,N,밥,장각삼계탕,해물잡채,밥,매운계란파국,오리훈제마늘볶음,22.0,0.0,0.8,83.1,70.33588,24.238838588677893
2020-07-17,금,2997,2309,249,291,2,148,656,237,7,17,여름,N,N,N,밥,김치우동,수제돈가스*소스,밥,들깨시래기국,묵은지닭찜,22.7,0.0,0.9,81.9,71.380687,24.898208642850207
2020-07-20,월,2997,2480,157,220,518,140,1190,481,7,20,여름,N,N,N,밥,호박맑은국,돈육김치볶음,채소볶음밥&자장소스,고기짬뽕국,해물누룽지,26.3,0.7,1.4,88.0,77.93156,28.471294225085867
2020-07-21,화,2997,2508,138,222,519,129,861,467,7,21,여름,N,N,N,밥,닭개장,양장피,밥,부대찌개,생선까스*타르타르소스,25.2,8.3,0.7,84.4,75.698912,27.48004896400198
2020-07-22,수,2997,2433,165,250,9,149,823,414,7,22,여름,N,N,N,밥,아욱국,오리불고기,유부초밥,우동국물,열무비빔국수,23.4,36.1,0.5,95.3,73.70329799999999,25.790797054125775
2020-07-23,목,2997,2433,156,274,377,134,758,380,7,23,여름,N,N,N,밥,소고기미역국,깻잎통닭*치킨소스,밥,나박물김치,매운사태찜,22.5,102.8,1.2,96.8,72.2448,24.58251429777316
2020-07-24,금,2997,2257,344,281,0,115,450,237,7,24,여름,N,N,N,밥,해물수제비국,만가닥버섯불고기,밥,만둣국,갈치무조림,21.1,9.3,1.2,92.5,69.485825,23.14088272521324
2020-07-27,월,2997,2424,271,182,728,120,1118,552,7,27,여름,N,N,N,밥,황태미역국,안동찜닭,밥,청국장찌개,섭산적고추장구이,22.0,41.4,0.5,94.9,71.21852000000001,24.423868637253655
2020-07-28,화,2997,2382,252,213,565,150,873,396,7,28,여름,N,N,N,밥,호박된장찌개,목살스테이크,우육비빔냉면,추가밥,사골파국,24.4,21.9,0.7,94.9,75.417344,26.683244096335038
2020-07-29,수,2997,2358,256,233,11,150,871,280,7,29,여름,N,N,N,밥,우거지국,삼겹살수육,밥,참치파개장,오징어불고기,24.4,23.7,0.4,95.6,75.486336,26.82039536453767
2020-07-30,목,2997,2279,346,242,395,130,704,426,7,30,여름,N,N,N,낙지비빔밥*계란후라이,팽이장국,후라이드*강정소스,타워함박스테이크,크림스프/추가밥,알리오올리오파스타,24.6,48.4,0.8,93.8,75.65665200000001,26.849481693676747
2020-07-31,금,2997,2115,496,261,0,125,477,231,7,31,여름,N,N,N,밥,짜글이돼지찌개,새우까스*소스,밥,짬뽕순두부찌개,꽁치양파조림,26.2,0.0,0.8,88.3,77.79835399999999,28.45603129675296
2020-08-03,월,2989,2225,494,155,446,115,1033,440,8,3,여름,N,N,N,밥,김치두부국,오리대패불고기,밥,꽃게탕,춘천닭갈비,27.2,0.0,1.2,84.9,79.053172,29.42227743422434
2020-08-04,화,2989,2238,464,172,463,115,776,446,8,4,여름,N,N,N,밥,냉이된장국,돈갈비찜,밥,계란파국,고구마치즈돈까스,27.4,0.0,1.0,85.8,79.498708,29.6432
2020-08-05,수,2989,2202,490,182,7,115,720,337,8,5,여름,N,N,N,밥,맑은콩나물국,장어강정,오리훈제볶음밥,미소장국,샤워크림새우,27.1,26.6,1.1,90.4,79.57721599999999,29.328198243930345
2020-08-06,목,2989,2180,482,218,364,109,763,373,8,6,여름,N,N,N,밥,건새우아욱국,쭈삼불고기,밥,감자만두국,등심찹쌀꿔바로우,26.9,11.8,1.6,89.3,79.100583,29.079205620729454
2020-08-07,금,2989,2003,605,239,1,142,476,261,8,7,여름,N,N,N,밥,얼갈이된장국,닭다리바베큐오븐구이,폭탄주먹밥,꼬치어묵국,매운떡볶이,25.4,90.3,0.8,95.0,77.1777,27.652756495214852
2020-08-10,월,2989,2227,476,191,548,95,1011,520,8,10,여름,N,N,N,밥,뼈없는감자탕,생선까스&소스,카레라이스,우동국물,비빔채소만두,25.8,68.9,1.2,95.3,77.91162600000001,27.980645861664414
2020-08-11,화,2989,2243,456,188,465,102,805,342,8,11,여름,N,N,N,밥,떡국,매운쇠고기버섯볶음,밥,아욱국,묵은지닭볶음탕,26.5,21.9,1.2,89.8,78.48263,28.70146164794438
2020-08-12,수,2989,2216,449,213,12,111,701,337,8,12,여름,N,N,N,밥,북어채국,오징어볶음&소면사리,밥,두부된장찌개,돈육고추장불고기,27.8,1.8,1.0,88.6,80.532692,30.050400000000003
2020-08-13,목,2989,2128,504,245,353,112,594,270,8,13,여름,N,N,N,밥,유부장국,바베큐폭립,밥,소고기무국,삼치엿장구이,28.0,0.0,1.2,84.5,80.31989999999999,30.246066904258583
2020-08-14,금,2989,1973,644,256,1,116,477,212,8,14,여름,Y,N,N,밥,동태탕,살살치킨&칠리소스,계란볶음밥,숙주고기짬뽕,고추잡채,28.7,0.0,1.5,82.5,81.190225,30.96724008890361
2020-08-18,화,2989,2220,469,195,534,105,971,501,8,18,여름,N,N,N,밥,부대찌개,치즈닭갈비,쇠고기규동덮밥,미소장국,숯불양념꼬치어묵,28.5,0.0,0.9,79.5,80.44742500000001,30.764165967983622
2020-08-19,수,2989,2216,420,227,10,126,801,375,8,19,여름,N,N,N,밥,맑은버섯육개장,매콤해물볶음,청양멸치주먹밥,유부우동국물,비빔칼국수,28.3,0.0,0.7,78.5,79.99084500000001,30.56766782621136
2020-08-20,목,2989,2242,390,232,477,125,749,433,8,20,여름,N,N,N,밥,순남시래기국,오리불고기,밥,오징어무국,치킨까스*소스,28.4,0.0,0.8,77.4,79.99758399999999,30.665037000982757
2020-08-21,금,2989,2094,497,249,0,149,514,240,8,21,여름,N,N,N,밥,어묵국,오향장육,밥,김치수제비국,갈치조림,27.5,0.0,0.9,80.8,79.0184,29.752794015374413
2020-08-24,월,2989,2253,302,185,683,249,1178,608,8,24,여름,N,N,N,밥,바지락미역국,콩나물두루치기,산채비빔밥,팽이장국,주꾸미볶음,27.1,0.0,0.8,79.1,78.161439,29.359715448483335
2020-08-25,화,2989,2295,219,190,757,285,1046,632,8,25,여름,N,N,N,밥,시금치된장국,카레닭찜,밥,감자고추장찌개,언양식바싹불고기,28.0,0.0,1.0,77.8,79.42076,30.254
2020-08-26,수,2989,2214,215,197,2,363,897,495,8,26,여름,N,N,N,밥,나주곰탕,적어구이&양념장,밥,냉메밀소바,돈육가지두반장볶음,27.4,8.3,2.1,85.0,79.39609999999999,29.579434699388308
2020-08-27,목,2989,2257,205,211,575,316,963,522,8,27,여름,N,N,N,밥,다슬기아욱국,돈사태김치찜,밥,잡채말이어묵국,오리훈제마늘볶음,27.3,14.6,1.4,88.8,79.714576,29.511225056520985
2020-08-28,금,2989,2142,320,230,0,297,784,354,8,28,여름,N,N,N,밥,순두부찌개,소불고기,밥,콩가루배추국,아쿠아돈까스,26.7,0.8,0.5,90.1,78.858833,29.01284260818148
2020-08-31,월,2989,2179,183,163,648,464,1243,649,8,31,여름,N,Y,N,밥,황태콩나물해장국,시금치프리타타,밥,김치두부국,제육간장불고기,26.6,2.2,1.1,81.9,77.701846,28.816151835767094
2020-09-01,화,3132,2421,73,111,630,527,1021,497,9,1,가을,N,N,N,밥,우거지국,매콤돼지갈비찜,밥,육개장,가자미엿장구이,26.0,0.0,0.8,79.6,76.46624,28.255212596368438
2020-09-02,수,3132,2377,78,155,0,522,1006,390,9,2,가을,N,Y,N,밥,냉족발야채무침,부추샐러드*오리엔탈,밥,미역국,닭볶음탕,25.2,49.9,1.4,91.0,76.40168,27.327370310507224
2020-09-03,목,3132,2307,119,195,531,511,924,445,9,3,가을,N,N,N,밥,매운계란파국,마파두부,밥,유부주머니우동국,새우까스*소스,25.8,50.5,3.9,66.6,74.685172,27.736983279488875
2020-09-04,금,3132,2241,208,221,3,462,746,341,9,4,가을,N,N,N,밥,옹심이만두국,대패삽겹숙주볶음,밥,부대찌개,꽁치한마리구이,22.6,0.0,0.9,81.3,71.170162,24.797071447589282
2020-09-07,월,3132,2408,122,163,774,439,1186,603,9,7,가을,N,N,N,밥,아욱된장국,생선까스*소스,밥,얼큰감자국,안동찜닭,22.2,49.9,3.3,81.1,70.508858,23.80911749591608
2020-09-08,화,3132,2427,91,173,730,441,986,478,9,8,가을,N,N,N,계란채소볶음밥,짬뽕국,짜장소스,밥,열무된장국,우불고기,24.3,0.5,1.8,79.9,73.778843,26.316306486940405
2020-09-09,수,3132,2426,102,180,3,424,965,374,9,9,가을,N,N,N,밥,홍합살미역국,수육*새우젓*쌈장,밥,동태매운탕,궁중떡볶이,22.5,10.8,0.9,85.6,71.35159999999999,24.69593425232836
2020-09-10,목,3132,2376,106,220,600,430,881,514,9,10,가을,N,N,N,밥,돈육김치찌개,수완왕갈비맛통닭,충무김밥,우동장국,오징어무침,22.9,10.5,0.6,82.9,71.78855899999999,25.24193371857915
2020-09-11,금,3132,2286,211,259,2,376,661,287,9,11,가을,N,Y,N,밥,잔치국수,순대채소볶음,밥,소고기무국,삼치구이,21.8,3.3,0.8,88.5,70.40257,24.038019888293366
2020-09-14,월,3132,2474,102,188,725,368,1191,547,9,14,가을,N,N,Y,밥,배추국,오리고추장불고기,밥,미역국,오징어채소볶음,22.1,0.0,0.6,83.0,70.49157,24.452427954997425
2020-09-15,화,3132,2422,79,209,676,422,855,421,9,15,가을,N,N,N,밥,순두부찌개,류산슬,밥,얼갈이된장국,닭간장볶음,22.8,0.0,0.6,80.0,71.3856,25.143245498131435
2020-09-16,수,3132,2470,72,229,0,361,953,362,9,16,가을,N,Y,N,밥,유부장국,목살찹스테이크,밥,매운닭개장,소고기계란장조림,21.4,1.8,0.4,91.6,69.941576,23.928603035953007
2020-09-17,목,3132,2435,84,245,588,368,797,504,9,17,가을,N,N,N,밥,감자수제비국,쇠고기낙지볶음,밥,스팸김치찌개,수제돈까스,20.6,3.7,0.3,92.6,68.62904400000001,23.281864181034386
2020-09-18,금,3132,2300,241,281,1,310,570,256,9,18,가을,N,Y,N,밥,버섯국,비엔나떡조림,밥,콩비지찌개,갈치카레구이,18.9,1.1,0.6,87.6,65.473036,21.29440490067051
2020-09-21,월,3132,2463,105,210,742,354,1176,616,9,21,가을,N,N,Y,밥,옹심이만둣국,춘천닭갈비,밥,소고기무국,스팸계란말이,17.5,0.0,0.8,71.1,62.625775000000004,19.720417830026033
2020-09-22,화,3132,2467,99,224,600,342,908,384,9,22,가을,N,N,N,밥,매운콩나물국,돈갈비찜,밥,된장찌개,우불고기,17.6,0.0,1.0,75.6,62.917744,19.666800000000002
2020-09-23,수,3132,2465,88,234,1,345,970,412,9,23,가을,N,N,N,밥,갈비탕,오향장육,채소라면,김밥,가래떡오븐구이,19.1,0.0,1.1,70.5,65.02034499999999,21.135455713318258
2020-09-24,목,3132,2454,102,262,505,314,739,392,9,24,가을,N,N,Y,밥,북엇국,콩나물파채불고기,밥,홍합탕,건도토리묵파프리카볶음,20.2,0.0,1.4,70.8,66.696184,22.127716153331612
2020-09-25,금,3132,2343,237,287,1,265,540,230,9,25,가을,N,N,N,밥,동태탕,닭다리살스테이크,밥,근대국,고등어김치찜,19.9,0.0,0.9,74.6,66.44814600000001,22.066367175544414
2020-09-28,월,3132,1817,985,188,81,142,358,165,9,28,가을,Y,N,N,밥,떡만두국,오리대패불고기,밥,우거지된장국,닭볶음탕,17.0,0.0,0.7,76.0,61.9928,19.31279907041587
2020-10-05,월,3008,2494,91,131,825,292,1252,595,10,5,가을,N,N,Y,밥,건새우미역국,매운소불고기,밥,된장찌개,고구마치즈구이,15.9,0.0,1.8,52.1,59.929761,17.436675574519267
2020-10-06,화,3008,2482,64,183,804,279,977,545,10,6,가을,N,N,Y,단호박카레라이스,통계란꼬치어묵탕,두부강정,밥,콩나물국,돈육김치볶음,15.1,0.0,0.8,62.1,58.934028999999995,17.310593425411707
2020-10-07,수,3008,2430,54,232,6,292,880,547,10,7,가을,N,N,N,밥,꽃게탕,바베큐장각오븐구이,밥,매운순대국밥,고추튀김*장,17.4,0.0,1.2,60.5,62.164229999999996,19.33085642630486
2020-10-08,목,3008,2446,88,225,734,249,923,345,10,8,가을,Y,Y,N,밥,우거지된장국,닭살겨자냉채,밥,쇠고기무국,시래기삼치조림,18.2,0.0,2.4,57.0,63.16126,19.653049375995906
2020-10-12,월,3008,2467,105,215,555,221,1096,466,10,12,가을,N,N,N,밥,김칫국,훈제오리볶음,밥,유부주머니된장국,돈사태떡찜,17.2,0.0,0.8,73.0,62.22344,19.41918977944924
2020-10-13,화,3008,2500,72,248,534,188,839,420,10,13,가을,N,N,N,밥,순남시래기국,장어고추장양념구이,밥,배추된장국,닭간장조림,14.2,0.0,0.8,63.1,57.649298,16.406909273681336
2020-10-14,수,3008,2502,68,267,3,171,797,382,10,14,가을,N,Y,N,밥,두부된장찌개,츄러스채소맛탕,밥,어묵매운탕,등심돈까스,13.4,0.0,0.7,63.5,56.49741,15.727177165914657
2020-10-15,목,3008,2467,97,269,898,175,793,400,10,15,가을,N,Y,Y,밥,홍합살무국,돈갈비양념구이,미역국,대패삼겹숙주볶음,연두부계란찜,14.0,0.0,1.0,50.1,57.419560000000004,16.002
2020-10-16,금,3008,2378,180,270,4,180,660,436,10,16,가을,N,N,Y,밥,매운쇠고기국,갈릭순살치킨,밥,짬뽕국,해물볶음우동,12.1,0.0,0.4,73.6,54.392744,14.964046817340545
2020-10-19,월,3008,2519,143,211,588,135,1035,457,10,19,가을,N,N,N,밥,얼갈이된장국,쭈꾸미삼겹살볶음,밥,닭개장,삼치구이*데리야끼소스,12.8,0.0,0.6,69.4,55.538168,15.274423453359844
2020-10-20,화,3008,2539,84,241,518,144,851,372,10,20,가을,N,N,Y,밥,유부김칫국,치킨까스&소스,우거지국,김말이강정,김치전,12.8,0.0,0.6,68.9,55.546308,15.274423453359844
2020-10-21,수,3008,2502,107,239,6,160,887,336,10,21,가을,N,Y,N,밥,미역미소시루국,차돌비빔국수,밥,고추장찌개,소불고기,13.4,27.6,0.4,85.0,56.2751,16.217156826393904
2020-10-22,목,3008,2459,116,271,791,162,799,423,10,22,가을,N,N,N,밥,곤드레밥/찰현미밥,된장찌개,밥,부대찌개,샤워크림새우,14.8,0.8,0.6,77.6,58.561152,17.24818786231416
2020-10-23,금,3008,2367,223,283,2,135,648,389,10,23,가을,N,N,Y,밥,북엇국,춘천닭갈비,밥,아욱국,고르곤졸라피자,11.1,0.0,1.4,53.1,53.532859,12.664345587271994
2020-10-26,월,3008,2480,156,228,570,144,1069,444,10,26,가을,N,N,N,밥,맑은콩나물국,묵은지닭볶음탕,밥,순두부찌개,제육춘장볶음,11.4,0.0,0.5,74.0,53.30364,14.074267766650483
2020-10-27,화,3008,2502,105,265,496,136,839,392,10,27,가을,N,N,N,밥,쇠고기미역국,오삼불고기,애플카레라이스,우동국물,숯불양념꼬치어묵,11.7,0.0,0.4,73.8,53.771854,14.578474506862591
2020-10-28,수,3008,2478,105,287,3,138,791,293,10,28,가을,N,Y,N,밥,삼계탕,고기완자전,밥,사골옹심이만둣국,스태프핫도그,12.7,0.0,0.4,80.9,55.189857,15.54240528305748
2020-10-29,목,3008,2442,131,298,418,137,667,388,10,29,가을,N,Y,N,밥,깐풍기,감자채볶음,김주먹밥,잔치국수,쇠고기육전,10.5,0.0,0.6,65.0,52.26675,13.004594383062374
2020-10-30,금,3008,2263,340,298,1,107,398,259,10,30,가을,N,N,N,밥,건새우아욱국,쇠고기숙주볶음,밥,컵라면&찐계란,순대채소볶음,10.7,0.0,0.5,69.1,52.405463,13.39080355821442
2020-11-02,월,3021,2514,162,213,616,132,1150,498,11,2,가을,N,Y,N,밥,돼지김치찌개,당면채소무침,밥,열무된장국,주꾸미채소볶음,11.8,1.9,0.5,79.6,53.774072000000004,14.46481874289966
2020-11-03,화,3021,2544,100,270,530,107,810,356,11,3,가을,N,N,N,밥,동태매운탕,대패삼겹살볶음,밥,온모밀국수,돈까스김치나베,7.3,0.0,2.0,57.0,48.18139,8.187326996911995
2020-11-04,수,3021,2503,112,283,1,123,789,334,11,4,가을,N,Y,N,전주비빔밥,바지락냉이국,찰떡떡갈비조림,밥,콩나물국,순살닭강정,5.3,0.0,0.6,64.6,44.744762,7.872806919781144
2020-11-05,목,3021,2485,114,306,464,116,596,422,11,5,가을,N,N,Y,밥,홍합국,쇠고기낙지볶음,밥,고기짬뽕국,자반고등어찜,7.5,0.0,0.4,63.5,48.009375,10.529965246844062
2020-11-06,금,3021,2331,266,305,1,119,459,276,11,6,가을,N,N,N,밥,근대된장국,수제탕수육,오뗄햄김밥,김치어묵탕,백종원의사라다빵,11.0,0.0,0.4,74.4,52.67296,13.90372296352617
2020-11-09,월,3021,2505,144,241,691,131,1076,430,11,9,가을,N,Y,N,밥,아욱된장국,매운족발볶음,밥,닭개장,삼치데리야끼구이,8.0,0.0,1.7,42.9,50.04298,9.167585330621682
2020-11-10,화,3021,2504,104,289,526,124,784,335,11,10,가을,N,N,N,밥,미역국,동파육,채소볶음밥,유부장국,자장소스,7.8,0.0,0.7,56.8,48.881696,10.149543092246098
2020-11-11,수,3021,2498,105,303,1,115,747,316,11,11,가을,N,N,Y,밥,한방설렁탕,골뱅이채소무침,밥,김칫국,간장마늘치킨,6.4,0.0,0.6,63.8,46.402968,8.95837734470602
2020-11-12,목,3021,2483,125,308,464,105,678,319,11,12,가을,N,N,N,밥,북엇국,해물돼지갈비찜,밥,꽃게탕,우불고기볶음,7.5,0.0,0.5,72.5,47.390625,10.266395748221012
2020-11-13,금,3021,2296,317,292,0,116,529,226,11,13,가을,N,N,N,밥,시금치된장국,안동찜닭,밥,계란파국,퀘사디아,8.4,0.0,0.4,74.4,48.651904,11.397502945419465
2020-11-16,월,3021,2512,164,217,733,128,1068,478,11,16,가을,N,N,N,밥,호박된장찌개,오리주물럭,밥,옹심이만둣국,꽁채캔김치조림,11.3,0.0,0.5,73.4,53.168058,13.976630022588187
2020-11-17,화,3021,2516,112,274,691,119,784,406,11,17,가을,N,N,N,밥,미소장국,알리오올리오파스타,밥,버섯육개장,몽골식돈육볶음&꽃빵,15.1,0.0,0.5,77.3,59.032677,17.686864296955363
2020-11-18,수,3021,2523,93,282,0,123,774,305,11,18,가을,N,Y,N,밥,순두부찌개,New)요거닭,밥,매운순대국,오징어굴소스볶음,18.2,1.9,0.9,86.5,64.25807,20.347034856108753
2020-11-19,목,3021,2490,144,277,541,110,653,486,11,19,가을,N,N,N,밥,얼갈이된장국,쇠고기당면볶음,꼬치어묵매운탕,떡갈비주먹밥/추가밥,채소볶음우동,19.3,20.4,2.0,84.3,65.98530099999999,20.96137919985962
2020-11-20,금,3021,2239,343,292,0,147,747,220,11,20,가을,N,N,N,밥,황태채국,제육고추장불고기,밥,부대찌개,생선까스*타르타르소스,9.7,0.0,1.0,71.3,50.808039,11.624600000000001
2020-11-23,월,3021,2354,198,208,899,261,1292,730,11,23,가을,N,Y,N,밥,어묵매운탕,등심돈까스,밥,쇠고기미역국,방어양념장구이,6.0,0.0,1.1,59.0,46.2276,7.719839819440967
2020-11-24,화,3021,2281,202,181,878,357,1156,704,11,24,가을,N,Y,N,밥,불낙찌개,코다리강정,밥,청양콩나물국,목살스테이크,5.7,0.0,0.7,59.8,45.740114,8.057930314620389
2020-11-25,수,3021,2237,206,191,3,387,1146,0,11,25,가을,N,N,N,밥,콩비지김치찌개,해물누룽지탕,＜자기,계발의,날＞,7.0,0.0,0.7,59.6,47.57748,9.352738224579163
2020-11-26,목,3021,2181,230,219,641,391,1034,606,11,26,가을,N,Y,Y,밥,조갯살아욱국,돼지간장불고기,밥,우동국물,치즈닭갈비/계란후라이,7.6,0.0,0.6,62.5,48.221000000000004,10.14263599007861
2020-11-27,금,3021,2079,406,235,2,301,895,303,11,27,가을,N,N,N,밥,팽이된장국,오징어볶음,추가밥,황태국수,돈수육*쌈장,7.2,0.0,1.2,60.3,47.807284,8.827540683368255
2020-11-30,월,3021,2275,253,148,798,345,1273,712,11,30,가을,N,N,Y,밥,굴미역국,닭간장조림,밥,동태탕,감자채파프리카볶음,4.1,0.0,1.2,55.9,43.896281,5.635356486985563
2020-12-01,화,2990,2217,204,161,878,408,1324,685,12,1,겨울,N,N,N,밥,김치두부국,LA갈비구이,마파두부,홍합짬뽕국,샤워크림새우,2.2,0.0,0.8,52.4,41.730072,4.35778725060971
